"id","current_age","retirement_age","birth_year","birth_month","gender","address","latitude","longitude","per_capita_income","yearly_income","total_debt","credit_score","num_credit_cards","retirement_status","age_group","Debt_to_Income_Ratio","credit_limit_user"
944,58,71,1961,10,"Male","3817 Martin Luther King Avenue",33.77,-118.34,58517,119308,89328,789,6,"Not Retired","46-60",0.748717604854662,390933
388,25,66,1994,10,"Female","6444 Maple Lane",28.92,-81.92,8491,17310,21853,749,2,"Not Retired","18-30",1.26244945118429,18062
741,75,66,1944,9,"Male","239 Third Drive",42.35,-71.06,21695,41316,22629,826,1,"Retired","60+",0.54770548939878,20174
1737,52,65,1967,3,"Male","14813 El Camino Drive",42.46,-82.94,18487,37686,41173,739,4,"Not Retired","46-60",1.09252772913018,84016
1709,62,69,1957,3,"Female","628 Third Avenue",40.46,-96.37,17420,35519,111115,744,1,"Not Retired","60+",3.12832568484473,13461
1018,90,71,1929,10,"Female","350 Main Boulevard",29.57,-81.21,17142,31805,614,755,6,"Retired","60+",0.0193051407011476,72097
275,43,58,1977,2,"Female","973 River Street",29.56,-95.02,37415,76288,120771,710,4,"Not Retired","31-45",1.5830930159396,84564
1367,49,67,1970,6,"Female","364 Plum Lane",44.52,-87.98,16801,34255,36094,708,4,"Not Retired","46-60",1.05368559334404,26773
1965,24,65,1996,1,"Male","34 Oak Boulevard",43.9,-123.02,18364,37443,0,745,1,"Not Retired","18-30",0,11200
284,51,65,1968,4,"Male","822 Martin Luther King Drive",33.44,-111.76,25005,50980,0,754,4,"Not Retired","46-60",0,77236
79,70,66,1949,10,"Female","990 North Lane",30.36,-87.17,20045,29164,19851,625,4,"Retired","60+",0.680667946783706,63368
1515,77,67,1942,12,"Female","7239 Hill Lane",40.34,-76.42,20983,30457,19314,520,5,"Retired","60+",0.634139934990314,55294
1934,47,67,1973,1,"Female","820 Second Lane",34,-118.3,13614,27763,59691,691,1,"Not Retired","46-60",2.15001981053921,6000
9,29,60,1990,12,"Male","22 Mill Drive",32.63,-117.05,20102,40988,89801,540,3,"Not Retired","18-30",2.1909095344979,24319
1964,68,64,1951,12,"Male","973 Federal Drive",35.64,-78.45,22644,38637,30595,643,4,"Retired","60+",0.791857545875715,53527
982,46,67,1973,10,"Male","9232 Mill Drive",40.49,-74.48,32610,66489,45974,729,4,"Not Retired","46-60",0.691452721502805,75189
1676,51,65,1968,12,"Male","919 Martin Luther King Lane",38.81,-94.45,24981,50936,88447,681,3,"Not Retired","46-60",1.73643395633736,21492
1519,41,72,1978,3,"Female","98086 Essex Drive",45.6,-108.68,19625,40012,59472,849,4,"Not Retired","31-45",1.48635409377187,63481
1098,50,71,1969,3,"Male","772 Fifth Boulevard",42.67,-95.3,16901,34456,54634,752,4,"Not Retired","46-60",1.58561643835616,50629
554,59,67,1960,8,"Male","6310 Sixth Street",29.66,-95.04,26170,53357,114266,690,5,"Not Retired","46-60",2.14153719287066,108566
596,28,65,1991,11,"Male","914 George Street",40.64,-73.94,16985,34629,34484,721,3,"Not Retired","18-30",0.995812758092928,23000
170,34,71,1985,9,"Male","79948 Sixth Avenue",35.01,-97.37,18137,36983,58895,768,4,"Not Retired","31-45",1.59248844063489,57619
794,49,67,1970,11,"Female","803 Plum Avenue",33.94,-118.2,14528,29621,0,730,3,"Not Retired","46-60",0,23736
1697,64,67,1955,6,"Male","317 Wessex Boulevard",42.06,-83.97,20108,41002,97188,685,6,"Not Retired","60+",2.37032339885859,59987
573,52,69,1967,7,"Male","7970 Little Creek Drive",33.79,-82.47,14717,30011,84166,589,1,"Not Retired","46-60",2.8045050148279,3400
1715,32,72,1987,3,"Female","4460 11th Avenue",42.27,-89.06,24589,50137,90747,679,1,"Not Retired","31-45",1.80998065301075,6824
1607,21,66,1998,4,"Male","724 Valley Stream Street",32.91,-96.62,27057,55166,70698,689,1,"Not Retired","18-30",1.28155023021426,20700
1026,84,70,1935,5,"Male","2116 Second Drive",36.52,-119.39,13194,17016,691,714,4,"Retired","60+",0.0406088387400094,7308
1892,22,62,1997,7,"Male","449 Washington Street",35.01,-97.33,15966,32557,60053,637,2,"Not Retired","18-30",1.84454955923457,349
402,47,72,1972,6,"Male","77931 Lincoln Avenue",33.83,-83.89,21556,43954,60913,744,3,"Not Retired","46-60",1.3858351913364,55688
1628,56,59,1964,2,"Male","438 Seventh Avenue",39.77,-86.14,31114,63439,199706,786,2,"Not Retired","46-60",3.14800044136887,26571
553,73,65,1947,1,"Male","471 Ocean Boulevard",37.78,-90.42,17707,34067,17902,628,1,"Retired","60+",0.525493879707635,14475
1551,47,70,1972,12,"Male","148 Hillside Boulevard",40.15,-89.36,17510,35699,63264,687,5,"Not Retired","46-60",1.77215048040561,36846
1672,28,70,1991,9,"Male","919 Washington Drive",41.45,-81.92,36610,74644,204251,792,3,"Not Retired","18-30",2.73633513745244,19478
426,26,65,1993,4,"Female","8709 Fifth Street",42.9,-85.82,20773,42348,6204,754,4,"Not Retired","18-30",0.146500425049589,29400
1135,89,69,1931,1,"Female","796 West Lane",33.84,-118.35,31496,68010,0,704,7,"Retired","60+",0,130302
1420,87,70,1932,8,"Female","673 11th Drive",44.94,-93.1,38514,60652,0,688,4,"Retired","60+",0,100962
1589,39,70,1981,1,"Female","6301 Hillside Avenue",34.02,-118.15,13485,27494,44258,702,3,"Not Retired","31-45",1.60973303266167,33888
1002,31,67,1988,4,"Male","8446 Catherine Drive",35.43,-118.83,19023,38788,77448,716,1,"Not Retired","31-45",1.99670001031247,15962
1411,57,66,1962,6,"Female","3196 Elm Boulevard",41.92,-88.3,33847,69007,52218,720,4,"Not Retired","46-60",0.756705841436376,64698
1654,43,66,1976,4,"Male","385 Pine Drive",41.47,-71.3,24194,49328,6197,693,5,"Not Retired","31-45",0.125628446318521,93202
1330,65,61,1954,12,"Female","35187 West Lane",34.4,-119.72,33097,35404,30887,575,3,"Retired","60+",0.872415546265959,68825
790,34,65,1985,3,"Female","480 Ocean View Boulevard",32.9,-116.89,22740,46361,69620,743,2,"Not Retired","31-45",1.50169323353681,42670
552,54,66,1965,4,"Male","1416 Bayview Avenue",29.67,-82.33,25767,52538,132409,602,1,"Not Retired","46-60",2.52025200807035,18627
139,73,65,1947,1,"Female","835 Main Street",40.64,-73.94,19652,31317,4591,687,4,"Retired","60+",0.1465976945429,40078
1280,28,66,1991,10,"Male","7933 Plum Lane",34.06,-117.79,16025,32676,88515,641,1,"Not Retired","18-30",2.70886889460154,6000
883,33,60,1987,2,"Male","6174 East Street",45.53,-122.6,26647,54333,103224,584,1,"Not Retired","31-45",1.89983987631826,12500
359,66,61,1953,7,"Male","338 Littlewood Street",33.94,-83.99,24252,57383,20725,799,4,"Retired","60+",0.361169684401304,61922
1921,44,65,1975,3,"Male","704 Third Avenue",34.12,-83.22,15726,32064,9833,709,3,"Not Retired","31-45",0.306667914171657,11889
651,53,66,1966,5,"Female","810 Summit Lane",38.56,-76.07,16852,34361,41375,643,1,"Not Retired","46-60",1.20412677163063,5200
557,59,54,1960,9,"Male","350 Jefferson Boulevard",33.97,-118.35,18476,28245,13411,669,1,"Retired","46-60",0.474809700832006,6090
1071,26,69,1993,3,"Male","4693 Essex Street",44.07,-103.23,18816,38363,63974,838,3,"Not Retired","18-30",1.66759638193051,42310
1175,93,69,1926,9,"Male","748 Martin Luther King Street",40.84,-73.87,12475,10782,346,770,7,"Retired","60+",0.0320905212391022,39545
1936,86,68,1933,7,"Female","406 El Camino Boulevard",44.4,-73,26951,35685,1135,714,5,"Retired","60+",0.0318060809864089,117913
182,49,70,1971,2,"Female","916 Birch Drive",26.14,-81.79,25006,50984,65126,616,2,"Not Retired","46-60",1.27738113918092,30095
468,48,65,1971,9,"Female","76 Lexington Boulevard",41.65,-91.53,23238,47374,35312,714,2,"Not Retired","46-60",0.745387765440959,35000
1651,33,66,1986,3,"Male","632 Pine Drive",35.15,-89.75,27474,56018,100163,739,2,"Not Retired","31-45",1.78805026955621,46577
1714,23,65,1996,6,"Female","427 Martin Luther King Street",30.06,-95.38,35807,73011,240352,794,2,"Not Retired","18-30",3.29199709632795,33300
1839,59,60,1960,6,"Female","1892 Catherine Street",37.13,-85.96,13456,27439,84665,631,1,"Not Retired","46-60",3.08557163161923,15122
1585,35,69,1984,11,"Female","4346 El Camino Boulevard",30.33,-81.65,20710,42229,0,688,3,"Not Retired","31-45",0,48735
1245,54,58,1965,9,"Female","780 Ocean Avenue",37.43,-76.54,21040,42900,111007,802,6,"Not Retired","46-60",2.58757575757576,57362
732,60,68,1959,8,"Male","513 Tenth Avenue",37.68,-97.34,19224,39191,43396,756,6,"Not Retired","46-60",1.10729504222908,47371
342,18,68,2001,6,"Male","3033 Maple Lane",38.94,-77.19,62840,128123,135808,699,1,"Not Retired","18-30",1.05998142410028,61407
476,68,71,1951,9,"Male","26 El Camino Street",40.93,-76.25,20340,41473,98151,724,3,"Not Retired","60+",2.36662406867118,62917
164,76,67,1943,8,"Male","772 Lexington Street",40.84,-84.33,18287,37829,20185,658,4,"Retired","60+",0.533585344576912,69475
539,21,68,1998,8,"Female","3701 Birch Street",42.7,-84.55,16954,34568,81953,765,1,"Not Retired","18-30",2.37077644063874,4087
40,71,74,1948,6,"Male","2786 Forest Lane",39.92,-83.79,14342,29243,30686,726,4,"Not Retired","60+",1.04934514242725,9862
1,43,74,1976,4,"Female","113 Burns Lane",30.44,-87.18,22247,45360,14587,704,3,"Not Retired","31-45",0.321582892416226,41805
272,30,67,1989,8,"Female","387 Plum Avenue",39.79,-75.14,26193,53407,125586,767,3,"Not Retired","18-30",2.35148950512105,17470
521,21,70,1998,9,"Female","1241 11th Boulevard",34.06,-118.08,16101,32829,44141,652,1,"Not Retired","18-30",1.34457339547351,1680
988,68,68,1951,4,"Male","344 Washington Drive",29.91,-90.05,20042,39832,5377,785,4,"Retired","60+",0.134991966258285,50779
660,31,68,1988,9,"Female","256 Jefferson Street",37.55,-77.46,21602,44041,109159,680,2,"Not Retired","31-45",2.47857678072705,28820
1381,79,68,1940,10,"Male","1699 West Lane",41.69,-81.33,24878,29517,2470,690,4,"Retired","60+",0.0836805908459532,71190
184,50,69,1969,4,"Female","8886 Little Creek Street",42.83,-89.07,21348,43529,126175,797,6,"Not Retired","46-60",2.89864228445404,56204
1183,53,66,1966,5,"Male","852 Tenth Boulevard",38.31,-85.76,16097,32820,23004,740,4,"Not Retired","46-60",0.70091407678245,45449
905,69,73,1950,11,"Male","385 Maple Street",37.55,-122.26,47524,96901,182809,701,5,"Not Retired","60+",1.88655431832489,146517
419,60,66,1959,11,"Male","933 Valley Lane",38.14,-120.45,16448,33540,74530,734,5,"Not Retired","46-60",2.22212283840191,64327
239,26,68,1993,3,"Male","2519 Park Boulevard",44.88,-94.37,20699,42201,138469,682,5,"Not Retired","18-30",3.28117817113339,64717
1241,40,69,1979,3,"Female","159 Plum Avenue",40.43,-84.38,24227,49396,39549,814,3,"Not Retired","31-45",0.80065187464572,39914
383,48,66,1971,9,"Male","6606 Oak Drive",30.81,-92.65,16816,34287,77180,760,3,"Not Retired","46-60",2.2509989208738,31917
1816,39,69,1980,4,"Female","251 Main Lane",40.47,-86.13,16794,34241,79551,784,2,"Not Retired","31-45",2.32326742793727,32848
1501,40,67,1980,2,"Male","8475 Essex Lane",39.98,-82.98,17778,36247,34079,712,3,"Not Retired","31-45",0.940188153502359,51736
497,63,65,1956,11,"Male","8414 Tenth Drive",43.54,-96.73,25692,52380,8764,850,6,"Not Retired","60+",0.167315769377625,83481
893,18,68,2002,2,"Male","4485 Plum Lane",43.05,-74.34,17027,34716,18962,850,3,"Not Retired","18-30",0.546203479663556,28129
44,85,67,1934,12,"Male","8651 Seventh Street",43.48,-124.16,16738,38194,1674,680,3,"Retired","60+",0.0438288736450751,33122
661,64,67,1956,1,"Male","894 Ocean Avenue",40.68,-75.22,21005,42831,59948,566,3,"Not Retired","60+",1.39964044733954,41282
939,80,59,1939,10,"Female","4259 East Lane",40.04,-76.3,19945,34819,2971,696,2,"Retired","60+",0.0853269766506792,10700
947,63,71,1956,9,"Male","4117 Fifth Avenue",40.64,-73.94,16985,34637,12623,710,4,"Not Retired","60+",0.36443687386321,22764
1749,50,61,1969,7,"Female","415 Elm Street",42.39,-83.05,8658,17657,21899,614,2,"Not Retired","46-60",1.24024466217364,1263
385,79,65,1941,2,"Male","9983 Park Drive",32.23,-80.86,21679,30434,23883,740,7,"Retired","60+",0.784747322073996,109056
67,23,65,1996,4,"Female","1 Sixth Boulevard",47.22,-122.54,23366,47639,0,732,2,"Not Retired","18-30",0,20634
1298,32,70,1987,12,"Female","3535 West Drive",34.01,-118.2,12557,25603,26348,729,2,"Not Retired","31-45",1.02909815256025,18540
913,56,70,1963,5,"Male","4943 Martin Luther King Lane",28.3,-81.41,13964,28476,0,693,3,"Not Retired","46-60",0,26776
1634,66,68,1953,3,"Male","703 West Drive",26.18,-98.11,10091,20577,60152,825,4,"Not Retired","60+",2.92326383826602,21838
804,64,67,1955,7,"Male","37 River Boulevard",36.97,-86.44,14839,30252,24172,812,5,"Not Retired","60+",0.799021552294063,51456
1703,47,65,1972,8,"Female","1532 Birch Drive",39.08,-108.55,24115,49169,65994,747,2,"Not Retired","46-60",1.34218715044032,19300
1741,92,67,1927,10,"Male","31 Hillside Lane",32.21,-110.88,17460,24960,889,707,9,"Retired","60+",0.0356169871794872,80831
766,44,63,1975,8,"Female","66 Plum Avenue",28.23,-82.17,15187,30967,61201,685,3,"Not Retired","31-45",1.97632964123099,26072
472,50,64,1969,4,"Male","4480 Hillside Avenue",42.34,-88.11,22578,46039,79738,672,4,"Not Retired","46-60",1.73196637633311,55414
366,50,68,1969,12,"Female","773 12th Street",44.01,-88.55,19573,39911,93823,625,7,"Not Retired","46-60",2.35080554233169,85902
1205,22,69,1997,8,"Male","152 Sixth Avenue",32.32,-95.3,27948,56984,128684,680,5,"Not Retired","18-30",2.2582479292433,87913
1705,50,68,1970,2,"Male","952 Valley Avenue",35.95,-85.03,13708,27952,2070,850,3,"Not Retired","46-60",0.0740555237550086,17274
626,22,65,1997,6,"Female","394 Essex Boulevard",26.11,-80.39,42160,85954,108684,746,2,"Not Retired","18-30",1.26444377225027,99620
1638,79,64,1940,8,"Female","6337 Spruce Street",44.67,-93.24,34186,57824,31354,668,5,"Retired","60+",0.542231599335916,66363
1953,29,68,1991,1,"Female","21 Lafayette Drive",43.59,-88.28,21579,43996,16260,842,3,"Not Retired","18-30",0.369579052641149,18211
1771,41,66,1978,12,"Male","7662 Mountain View Boulevard",38.76,-121.28,25476,51943,61722,794,3,"Not Retired","31-45",1.18826405867971,56671
931,34,73,1985,12,"Male","2707 Main Boulevard",35.1,-90,33974,69270,97114,540,1,"Not Retired","31-45",1.40196333188971,21652
1190,49,65,1970,8,"Female","4480 Essex Drive",33,-80.17,21769,44383,42369,707,7,"Not Retired","46-60",0.954622265281752,96376
371,82,63,1937,3,"Male","19176 Grant Drive",37.55,-77.46,43827,92368,2689,719,4,"Retired","60+",0.0291118136151048,66877
1404,52,71,1967,11,"Female","68 Sixth Avenue",32.3,-95.47,17886,36472,80469,526,2,"Not Retired","46-60",2.20632265847774,6899
1970,18,66,2001,6,"Male","876 Main Avenue",42.32,-72.67,25442,51873,70144,731,2,"Not Retired","18-30",1.35222562797602,17393
1364,47,72,1972,11,"Male","37845 Main Street",32.93,-97.22,0,3,5,750,2,"Not Retired","46-60",1.66666666666667,0
327,44,67,1975,7,"Male","7485 Seventh Street",44.41,-71.97,18069,36843,52248,772,5,"Not Retired","31-45",1.41812555980783,64635
1337,26,66,1993,9,"Male","9249 Third Lane",27.27,-80.35,18946,38634,42099,800,2,"Not Retired","18-30",1.08968783972667,23173
594,29,70,1990,12,"Male","7109 Rose Street",35.88,-80.07,16642,33933,5329,698,6,"Not Retired","18-30",0.157044764683347,68054
1704,27,62,1992,7,"Male","288 North Lane",39.95,-86.02,31270,63760,151177,716,1,"Not Retired","18-30",2.37103199498118,44885
1500,53,66,1967,1,"Male","270 Plum Street",38.44,-121.3,25949,52904,144534,680,4,"Not Retired","46-60",2.73200514138817,47263
923,18,70,2002,1,"Female","38 Fifth Street",42.68,-82.73,23297,47501,81625,735,2,"Not Retired","18-30",1.71838487610787,25834
1788,59,66,1960,9,"Female","420 Littlewood Drive",29.71,-90.59,20521,41845,90940,673,4,"Not Retired","46-60",2.17325845381766,51178
129,56,63,1963,6,"Female","6295 Summit Drive",34.1,-118.05,22008,44875,125909,510,1,"Not Retired","46-60",2.80577158774373,37
1756,30,66,1989,10,"Male","32 Fourth Drive",35.98,-78.91,28430,57969,92382,691,2,"Not Retired","18-30",1.59364487915955,30700
197,32,60,1987,5,"Male","1867 Bayview Street",37.86,-84.65,15757,32128,58373,724,5,"Not Retired","31-45",1.81688869521912,46005
219,47,66,1973,2,"Male","4541 Hill Boulevard",44.01,-84.8,11036,22505,27928,798,3,"Not Retired","46-60",1.24096867362808,22195
1820,60,65,1959,7,"Female","822 Lake Drive",25.77,-80.2,18828,38394,69393,693,5,"Not Retired","46-60",1.80739177996562,65228
405,30,67,1989,3,"Male","640 Spruce Boulevard",33.42,-112.2,17165,34998,60749,627,1,"Not Retired","18-30",1.7357849019944,4140
726,58,67,1961,8,"Male","845 Littlewood Boulevard",33.79,-118.29,22032,44924,27297,717,3,"Not Retired","46-60",0.607626213160004,49641
20,86,67,1933,12,"Female","3631 Plum Boulevard",32.42,-97.1,19477,23371,0,757,8,"Retired","60+",0,113090
216,60,66,1959,5,"Female","378 Fourth Boulevard",39.92,-85.36,16273,33178,85620,687,3,"Not Retired","46-60",2.58062571583579,18895
293,32,63,1987,8,"Female","58221 Main Drive",35.22,-97.34,20640,42084,57760,661,5,"Not Retired","31-45",1.37249310902006,76272
1868,24,69,1995,8,"Male","39289 Essex Street",33.9,-117.61,28049,57187,9756,714,2,"Not Retired","18-30",0.17059821288055,30932
1996,46,66,1973,6,"Female","7853 Grant Street",29.43,-95.24,21956,44768,59862,728,3,"Not Retired","46-60",1.33716047176555,47175
1171,90,67,1929,12,"Male","73 Summit Street",21.4,-157.73,26370,39214,0,781,5,"Retired","60+",0,46457
1154,73,71,1947,1,"Male","80773 Essex Avenue",43.01,-88.23,27546,38809,19912,788,4,"Retired","60+",0.51307686361411,45978
819,55,77,1964,10,"Female","4909 Maple Avenue",40.43,-79.97,18392,37495,28449,687,3,"Not Retired","46-60",0.758741165488732,30118
1554,49,63,1970,4,"Male","227 Little Creek Street",41.68,-72.94,25405,51802,91118,696,1,"Not Retired","46-60",1.75896683525733,11300
1079,65,60,1954,11,"Female","422 Madison Lane",40.66,-73.63,48994,103294,39076,831,3,"Retired","60+",0.378298836331249,52986
681,19,60,2001,1,"Female","95 Main Avenue",40,-76.84,21400,43634,52593,654,1,"Not Retired","18-30",1.20532153824999,735
240,50,68,1970,2,"Male","280 Lake Avenue",36.21,-83.29,17104,34868,51984,745,3,"Not Retired","46-60",1.49087988987037,46724
751,61,64,1958,8,"Female","860 Martin Luther King Boulevard",33.45,-96.74,24364,49677,108399,593,4,"Not Retired","60+",2.18207621233166,54572
773,67,65,1952,9,"Male","486 West Boulevard",34.49,-85.84,15562,11029,3225,786,3,"Retired","60+",0.292410916674223,32921
1294,39,63,1980,7,"Female","2244 Mill Boulevard",40.69,-74.26,28993,59114,132715,730,2,"Not Retired","31-45",2.24506885001861,34168
1567,43,68,1976,8,"Female","7874 Wessex Street",42.1,-76.26,19901,40576,54011,747,2,"Not Retired","31-45",1.33110705835962,41861
132,77,72,1942,5,"Female","8407 Littlewood Street",27.48,-82.57,13972,31555,12777,696,4,"Retired","60+",0.404912058310886,23186
512,48,62,1971,8,"Male","3248 Summit Lane",33.73,-112.14,35727,72844,207423,718,1,"Not Retired","46-60",2.84749601888968,27677
501,24,65,1995,8,"Male","952 Plum Avenue",30.68,-88.04,17267,35212,56286,765,2,"Not Retired","18-30",1.59848915142565,21179
178,47,66,1972,7,"Female","27 Third Avenue",39.01,-94.28,24057,49045,0,727,3,"Not Retired","46-60",0,60817
1077,57,54,1962,12,"Female","886 Plum Boulevard",39.12,-123.28,17899,12044,10323,576,3,"Retired","46-60",0.857107273331119,37181
914,38,71,1982,1,"Male","10 Norfolk Boulevard",37.68,-97.34,22638,46160,87459,763,4,"Not Retired","31-45",1.89469237435009,68843
1840,46,71,1974,2,"Female","576 Martin Luther King Street",45.49,-122.8,21702,44249,103229,706,5,"Not Retired","46-60",2.3329114782255,54105
550,76,70,1944,2,"Male","4937 Maple Lane",47.54,-122.58,21219,30248,35766,763,4,"Retired","60+",1.18242528431632,37887
1869,28,71,1991,9,"Male","96707 East Boulevard",34.78,-86.95,16912,34487,52077,702,1,"Not Retired","18-30",1.51004726418651,12186
977,83,67,1936,12,"Female","237 Hill Boulevard",32.59,-96.68,13917,22873,0,710,5,"Retired","60+",0,47683
933,50,69,1969,5,"Male","7037 Wessex Avenue",36.36,-96.03,21234,43290,90238,690,4,"Not Retired","46-60",2.08449988449988,28457
938,28,73,1991,7,"Female","875 Plum Street",38.97,-94.95,24982,50934,54406,720,3,"Not Retired","18-30",1.06816664703342,30063
622,23,65,1996,12,"Male","986 East Avenue",38.85,-77.29,42884,87437,0,738,2,"Not Retired","18-30",0,212
796,25,70,1994,5,"Female","8199 Norfolk Avenue",39.42,-76.29,21177,43178,74257,746,3,"Not Retired","18-30",1.71978785492612,43295
