id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,retirement_status,age_group,Debt_to_Income_Ratio,id.y,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,PIN_Change_Due
182,49,70,1971,2,Female,916 Birch Drive,26.14,-81.79,25006,50984,65126,616,2,Not Retired,46-60,1.2773811391809196,980,Mastercard,Debit,5021195779307065,07/2000,818,YES,1,20677,2000-02-01T00:00:00Z,2011,Yes
468,48,65,1971,9,Female,76 Lexington Boulevard,41.65,-91.53,23238,47374,35312,714,2,Not Retired,46-60,0.7453877654409592,5532,Mastercard,Debit,5407924790398155,08/2021,69,YES,1,21900,2008-11-01T00:00:00Z,2011,Yes
468,48,65,1971,9,Female,76 Lexington Boulevard,41.65,-91.53,23238,47374,35312,714,2,Not Retired,46-60,0.7453877654409592,4705,Amex,Credit,338642228553287,08/2024,678,NO,2,13100,2009-09-01T00:00:00Z,2009,Yes
1651,33,66,1986,3,Male,632 Pine Drive,35.15,-89.75,27474,56018,100163,739,2,Not Retired,31-45,1.7880502695562142,3450,Visa,Credit,4274011202694035,06/2022,289,YES,2,25400,2009-06-01T00:00:00Z,2012,Yes
1651,33,66,1986,3,Male,632 Pine Drive,35.15,-89.75,27474,56018,100163,739,2,Not Retired,31-45,1.7880502695562142,4181,Mastercard,Debit,5092747474352987,02/2011,356,YES,2,21177,2006-08-01T00:00:00Z,2007,Yes
1714,23,65,1996,6,Female,427 Martin Luther King Street,30.06,-95.38,35807,73011,240352,794,2,Not Retired,18-30,3.291997096327951,1663,Mastercard,Credit,5121470572571848,06/2022,529,YES,1,20700,2020-02-01T00:00:00Z,2020,No
1714,23,65,1996,6,Female,427 Martin Luther King Street,30.06,-95.38,35807,73011,240352,794,2,Not Retired,18-30,3.291997096327951,1421,Amex,Credit,310441130576257,04/2024,394,YES,2,12600,2020-02-01T00:00:00Z,2020,No
1839,59,60,1960,6,Female,1892 Catherine Street,37.13,-85.96,13456,27439,84665,631,1,Not Retired,46-60,3.0855716316192283,5533,Mastercard,Debit,5960113726065282,12/2008,880,NO,2,15122,2008-11-01T00:00:00Z,2010,Yes
1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,Not Retired,31-45,0,339,Visa,Debit,4915076647608173,08/2023,63,NO,1,14708,2014-01-01T00:00:00Z,2014,Yes
1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,Not Retired,31-45,0,2721,Visa,Debit,4535134357521443,03/2022,877,YES,2,19197,2013-04-01T00:00:00Z,2013,Yes
1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,Not Retired,31-45,0,6103,Mastercard,Debit,5325994058715063,04/2022,617,YES,1,14830,2014-12-01T00:00:00Z,2014,Yes
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,21040,42900,111007,802,6,Not Retired,46-60,2.5875757575757574,4498,Mastercard,Debit,5709693631749938,10/2021,320,YES,1,6631,1999-09-01T00:00:00Z,2012,Yes
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,21040,42900,111007,802,6,Not Retired,46-60,2.5875757575757574,6008,Mastercard,Debit,5774873617908688,08/2024,550,YES,1,13910,2010-12-01T00:00:00Z,2016,Yes
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,21040,42900,111007,802,6,Not Retired,46-60,2.5875757575757574,4873,Mastercard,Credit,5352138305305282,05/2024,190,YES,2,6900,2014-09-01T00:00:00Z,2014,Yes
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,21040,42900,111007,802,6,Not Retired,46-60,2.5875757575757574,5347,Mastercard,Debit,5152221647441116,10/2020,628,YES,1,19955,1994-11-01T00:00:00Z,2007,Yes
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,21040,42900,111007,802,6,Not Retired,46-60,2.5875757575757574,5675,Mastercard,Debit (Prepaid),5318319036148549,08/2024,577,YES,2,66,2012-11-01T00:00:00Z,2012,Yes
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,21040,42900,111007,802,6,Not Retired,46-60,2.5875757575757574,3451,Visa,Credit,4110883178370891,04/2024,317,YES,1,9900,2009-06-01T00:00:00Z,2009,Yes
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,19224,39191,43396,756,6,Not Retired,46-60,1.1072950422290833,4759,Discover,Credit,6457800663577684,01/2012,285,YES,1,9200,2010-09-01T00:00:00Z,2010,Yes
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,19224,39191,43396,756,6,Not Retired,46-60,1.1072950422290833,5200,Mastercard,Debit,5810725153736837,05/2022,279,YES,1,9420,2010-10-01T00:00:00Z,2012,Yes
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,19224,39191,43396,756,6,Not Retired,46-60,1.1072950422290833,1115,Mastercard,Debit (Prepaid),5486503850400569,05/2021,264,NO,2,49,2007-02-01T00:00:00Z,2011,Yes
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,19224,39191,43396,756,6,Not Retired,46-60,1.1072950422290833,5948,Visa,Debit,4023270767899228,04/2020,32,YES,2,18535,2008-12-01T00:00:00Z,2008,Yes
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,19224,39191,43396,756,6,Not Retired,46-60,1.1072950422290833,5220,Visa,Debit,4442324693688145,09/2023,130,YES,1,10104,2010-10-01T00:00:00Z,2015,Yes
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,19224,39191,43396,756,6,Not Retired,46-60,1.1072950422290833,46,Visa,Debit (Prepaid),4820966230615076,11/2022,662,YES,2,63,2003-01-01T00:00:00Z,2010,Yes
476,68,71,1951,9,Male,26 El Camino Street,40.93,-76.25,20340,41473,98151,724,3,Not Retired,60+,2.3666240686711837,2303,Mastercard,Credit,5187732819891507,12/2014,87,YES,3,10100,2012-03-01T00:00:00Z,2012,Yes
476,68,71,1951,9,Male,26 El Camino Street,40.93,-76.25,20340,41473,98151,724,3,Not Retired,60+,2.3666240686711837,1070,Visa,Debit,4385795693863379,06/2024,806,YES,2,31535,2005-02-01T00:00:00Z,2009,Yes
476,68,71,1951,9,Male,26 El Camino Street,40.93,-76.25,20340,41473,98151,724,3,Not Retired,60+,2.3666240686711837,5684,Mastercard,Debit,5531706766680785,08/2015,158,YES,1,21282,2013-11-01T00:00:00Z,2013,Yes
164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,18287,37829,20185,658,4,Retired,60+,0.5335853445769119,2666,Visa,Credit,4141753158398487,03/2022,11,YES,1,5100,2010-04-01T00:00:00Z,2011,Yes
164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,18287,37829,20185,658,4,Retired,60+,0.5335853445769119,3210,Mastercard,Debit,5220177364102104,02/2020,680,YES,1,14103,1999-06-01T00:00:00Z,2008,Yes
164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,18287,37829,20185,658,4,Retired,60+,0.5335853445769119,3748,Visa,Debit,4984493732494807,07/2022,688,YES,2,21847,2005-07-01T00:00:00Z,2011,Yes
164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,18287,37829,20185,658,4,Retired,60+,0.5335853445769119,5272,Mastercard,Debit,5175150411772712,09/2020,502,YES,1,28425,2013-10-01T00:00:00Z,2013,Yes
539,21,68,1998,8,Female,3701 Birch Street,42.7,-84.55,16954,34568,81953,765,1,Not Retired,18-30,2.370776440638741,871,Visa,Debit,4236028748423167,02/2020,721,YES,1,4087,2020-01-01T00:00:00Z,2020,No
40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,14342,29243,30686,726,4,Not Retired,60+,1.0493451424272475,3648,Amex,Credit,389912068048719,09/2023,269,YES,2,8200,1998-07-01T00:00:00Z,2011,Yes
40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,14342,29243,30686,726,4,Not Retired,60+,1.0493451424272475,2437,Visa,Debit,4299508349741779,09/2021,579,YES,2,1462,2002-04-01T00:00:00Z,2013,Yes
40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,14342,29243,30686,726,4,Not Retired,60+,1.0493451424272475,1289,Visa,Debit (Prepaid),4569310605904110,07/2021,990,YES,2,58,2011-02-01T00:00:00Z,2011,Yes
40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,14342,29243,30686,726,4,Not Retired,60+,1.0493451424272475,2011,Mastercard,Debit,5488342944613905,03/2011,880,YES,2,142,1999-03-01T00:00:00Z,2014,Yes
1,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,22247,45360,14587,704,3,Not Retired,31-45,0.32158289241622573,4400,Visa,Debit,4843491272960882,01/2017,625,YES,1,18105,2012-08-01T00:00:00Z,2012,Yes
1,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,22247,45360,14587,704,3,Not Retired,31-45,0.32158289241622573,3682,Visa,Credit,4417513283605637,04/2014,84,YES,1,10900,2002-07-01T00:00:00Z,2013,Yes
1,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,22247,45360,14587,704,3,Not Retired,31-45,0.32158289241622573,4652,Visa,Credit,4419924074647230,12/2021,1,NO,1,12800,2007-09-01T00:00:00Z,2011,Yes
272,30,67,1989,8,Female,387 Plum Avenue,39.79,-75.14,26193,53407,125586,767,3,Not Retired,18-30,2.3514895051210516,288,Visa,Debit,4058050157220596,03/2020,102,YES,1,2670,2011-01-01T00:00:00Z,2011,Yes
272,30,67,1989,8,Female,387 Plum Avenue,39.79,-75.14,26193,53407,125586,767,3,Not Retired,18-30,2.3514895051210516,3120,Mastercard,Credit,5873495069998579,10/2018,162,YES,2,14700,2012-05-01T00:00:00Z,2012,Yes
272,30,67,1989,8,Female,387 Plum Avenue,39.79,-75.14,26193,53407,125586,767,3,Not Retired,18-30,2.3514895051210516,626,Mastercard,Debit (Prepaid),5808136548740017,07/2023,131,YES,1,100,2020-01-01T00:00:00Z,2020,No
521,21,70,1998,9,Female,1241 11th Boulevard,34.06,-118.08,16101,32829,44141,652,1,Not Retired,18-30,1.3445733954735142,627,Mastercard,Debit,5351705189279027,12/2021,895,YES,2,1680,2020-01-01T00:00:00Z,2020,No
988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,20042,39832,5377,785,4,Retired,60+,0.1349919662582848,4890,Visa,Debit,4574140981154350,08/2016,627,YES,1,18579,2015-09-01T00:00:00Z,2015,Yes
988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,20042,39832,5377,785,4,Retired,60+,0.1349919662582848,3935,Mastercard,Credit,5595598905079193,09/2021,15,YES,1,13200,2010-07-01T00:00:00Z,2010,Yes
988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,20042,39832,5377,785,4,Retired,60+,0.1349919662582848,1422,Amex,Credit,381186607769548,04/2023,440,YES,2,1900,2020-02-01T00:00:00Z,2020,No
988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,20042,39832,5377,785,4,Retired,60+,0.1349919662582848,4384,Visa,Credit,4844474344137395,07/2024,601,YES,2,17100,2011-08-01T00:00:00Z,2011,Yes
660,31,68,1988,9,Female,256 Jefferson Street,37.55,-77.46,21602,44041,109159,680,2,Not Retired,31-45,2.47857678072705,3158,Visa,Debit,4522536096309018,10/2015,832,NO,1,16820,2014-05-01T00:00:00Z,2014,Yes
660,31,68,1988,9,Female,256 Jefferson Street,37.55,-77.46,21602,44041,109159,680,2,Not Retired,31-45,2.47857678072705,5185,Amex,Credit,340488847692793,02/2022,91,YES,1,12000,2010-10-01T00:00:00Z,2014,Yes
1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,24878,29517,2470,690,4,Retired,60+,0.08368059084595318,2343,Mastercard,Debit,5936146704569186,10/2018,616,YES,1,21357,2015-03-01T00:00:00Z,2015,Yes
1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,24878,29517,2470,690,4,Retired,60+,0.08368059084595318,3738,Mastercard,Debit,5382896062305963,11/2022,543,YES,1,22964,2005-07-01T00:00:00Z,2011,Yes
1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,24878,29517,2470,690,4,Retired,60+,0.08368059084595318,628,Mastercard,Debit,5063833404835994,12/2024,954,YES,1,16769,2020-01-01T00:00:00Z,2020,No
1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,24878,29517,2470,690,4,Retired,60+,0.08368059084595318,5635,Visa,Credit,4677022173671023,06/2016,438,YES,1,10100,2010-11-01T00:00:00Z,2010,Yes
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,21348,43529,126175,797,6,Not Retired,46-60,2.8986422844540423,2722,Visa,Debit,4266071650368100,12/2024,345,YES,1,20773,2013-04-01T00:00:00Z,2013,Yes
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,21348,43529,126175,797,6,Not Retired,46-60,2.8986422844540423,2475,Amex,Credit,337714799695315,01/2022,540,YES,1,15300,2005-04-01T00:00:00Z,2012,Yes
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,21348,43529,126175,797,6,Not Retired,46-60,2.8986422844540423,3936,Mastercard,Debit,5758058384603555,01/2023,365,YES,2,11160,2010-07-01T00:00:00Z,2010,Yes
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,21348,43529,126175,797,6,Not Retired,46-60,2.8986422844540423,3211,Mastercard,Debit (Prepaid),5279859317968599,12/2022,265,YES,2,110,1999-06-01T00:00:00Z,2017,Yes
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,21348,43529,126175,797,6,Not Retired,46-60,2.8986422844540423,4800,Visa,Debit,4762407160723213,06/2024,115,YES,2,8766,2010-09-01T00:00:00Z,2020,No
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,21348,43529,126175,797,6,Not Retired,46-60,2.8986422844540423,4935,Mastercard,Debit (Prepaid),5231369185894594,01/2021,156,YES,2,95,1998-10-01T00:00:00Z,2012,Yes
1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,16097,32820,23004,740,4,Not Retired,46-60,0.7009140767824498,4701,Visa,Credit,4985248597765518,11/2020,814,YES,2,9100,2008-09-01T00:00:00Z,2015,Yes
1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,16097,32820,23004,740,4,Not Retired,46-60,0.7009140767824498,4727,Mastercard,Debit,5983398661297116,10/2010,300,YES,2,15441,2009-09-01T00:00:00Z,2009,Yes
1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,16097,32820,23004,740,4,Not Retired,46-60,0.7009140767824498,2858,Mastercard,Debit,5382214816700100,04/2019,291,YES,2,12021,2004-05-01T00:00:00Z,2014,Yes
1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,16097,32820,23004,740,4,Not Retired,46-60,0.7009140767824498,4211,Mastercard,Debit,5662897470767553,05/2023,180,YES,1,8887,2007-08-01T00:00:00Z,2014,Yes
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,16448,33540,74530,734,5,Not Retired,46-60,2.222122838401908,3587,Visa,Debit,4298987544338030,03/2020,757,YES,1,16731,2014-06-01T00:00:00Z,2014,Yes
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,16448,33540,74530,734,5,Not Retired,46-60,2.222122838401908,3854,Mastercard,Credit,5398766323081099,06/2022,391,YES,2,8800,2008-07-01T00:00:00Z,2008,Yes
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,16448,33540,74530,734,5,Not Retired,46-60,2.222122838401908,3792,Visa,Debit,4514910575649849,07/2019,398,YES,1,12764,2006-07-01T00:00:00Z,2009,Yes
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,16448,33540,74530,734,5,Not Retired,46-60,2.222122838401908,4111,Visa,Debit,4224737440603281,02/2022,580,NO,1,7943,2002-08-01T00:00:00Z,2005,Yes
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,16448,33540,74530,734,5,Not Retired,46-60,2.222122838401908,3284,Visa,Debit,4580608927025365,01/2007,312,YES,2,18089,2004-06-01T00:00:00Z,2009,Yes
239,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,20699,42201,138469,682,5,Not Retired,18-30,3.2811781711333854,433,Discover,Credit,6640823761249853,01/2020,41,YES,1,13800,2020-01-01T00:00:00Z,2020,No
239,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,20699,42201,138469,682,5,Not Retired,18-30,3.2811781711333854,872,Visa,Debit,4808189634285184,02/2020,6,YES,2,20134,2020-01-01T00:00:00Z,2020,No
239,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,20699,42201,138469,682,5,Not Retired,18-30,3.2811781711333854,629,Mastercard,Debit (Prepaid),5675120465436915,03/2021,779,YES,2,55,2020-01-01T00:00:00Z,2020,No
239,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,20699,42201,138469,682,5,Not Retired,18-30,3.2811781711333854,630,Mastercard,Debit,5595112515226586,02/2020,994,YES,2,9279,2020-01-01T00:00:00Z,2020,No
239,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,20699,42201,138469,682,5,Not Retired,18-30,3.2811781711333854,1664,Mastercard,Debit,5615383905529869,08/2021,586,NO,2,21449,2020-02-01T00:00:00Z,2020,No
1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,24227,49396,39549,814,3,Not Retired,31-45,0.8006518746457203,5230,Discover,Credit,6694401699327793,12/2011,712,YES,1,16500,2011-10-01T00:00:00Z,2011,Yes
1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,24227,49396,39549,814,3,Not Retired,31-45,0.8006518746457203,3501,Visa,Debit,4617983811742101,03/2023,469,YES,2,9335,2010-06-01T00:00:00Z,2010,Yes
1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,24227,49396,39549,814,3,Not Retired,31-45,0.8006518746457203,3724,Visa,Debit,4041929159891556,04/2023,622,YES,2,14079,2004-07-01T00:00:00Z,2015,Yes
383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,16816,34287,77180,760,3,Not Retired,46-60,2.2509989208738004,1928,Visa,Debit,4448354145874788,02/2020,333,YES,1,10367,2020-02-01T00:00:00Z,2020,No
383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,16816,34287,77180,760,3,Not Retired,46-60,2.2509989208738004,3686,Amex,Credit,329374832925921,05/2024,926,YES,1,8200,2003-07-01T00:00:00Z,2012,Yes
383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,16816,34287,77180,760,3,Not Retired,46-60,2.2509989208738004,1092,Mastercard,Debit,5932626353957306,06/2020,709,YES,2,13350,2006-02-01T00:00:00Z,2011,Yes
1816,39,69,1980,4,Female,251 Main Lane,40.47,-86.13,16794,34241,79551,784,2,Not Retired,31-45,2.3232674279372683,985,Amex,Credit,346838160027794,11/2020,335,YES,1,10200,2001-02-01T00:00:00Z,2011,Yes
1816,39,69,1980,4,Female,251 Main Lane,40.47,-86.13,16794,34241,79551,784,2,Not Retired,31-45,2.3232674279372683,182,Visa,Debit,4646403746633735,04/2015,115,YES,1,22648,2008-01-01T00:00:00Z,2015,Yes
1501,40,67,1980,2,Male,8475 Essex Lane,39.98,-82.98,17778,36247,34079,712,3,Not Retired,31-45,0.9401881535023588,275,Mastercard,Debit,5365244955303244,03/2020,523,NO,1,17717,2011-01-01T00:00:00Z,2011,Yes
1501,40,67,1980,2,Male,8475 Essex Lane,39.98,-82.98,17778,36247,34079,712,3,Not Retired,31-45,0.9401881535023588,3683,Visa,Credit,4841107746635167,02/2014,91,YES,1,8300,2002-07-01T00:00:00Z,2013,Yes
1501,40,67,1980,2,Male,8475 Essex Lane,39.98,-82.98,17778,36247,34079,712,3,Not Retired,31-45,0.9401881535023588,3872,Visa,Debit,4983998587312958,01/2009,204,YES,2,25719,2008-07-01T00:00:00Z,2010,Yes
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,25692,52380,8764,850,6,Not Retired,60+,0.16731576937762505,3855,Mastercard,Credit,5301383536207357,09/2022,114,YES,1,13200,2008-07-01T00:00:00Z,2017,Yes
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,25692,52380,8764,850,6,Not Retired,60+,0.16731576937762505,3198,Visa,Credit,4627450737727003,03/2019,306,YES,2,12500,2017-05-01T00:00:00Z,2017,Yes
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,25692,52380,8764,850,6,Not Retired,60+,0.16731576937762505,3879,Amex,Credit,314069788408541,10/2019,760,YES,1,15400,2009-07-01T00:00:00Z,2017,Yes
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,25692,52380,8764,850,6,Not Retired,60+,0.16731576937762505,1452,Discover,Credit,6743630812425986,02/2020,577,YES,2,13900,2020-02-01T00:00:00Z,2020,No
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,25692,52380,8764,850,6,Not Retired,60+,0.16731576937762505,2829,Mastercard,Debit,5019087087012500,03/2020,735,YES,1,16681,2002-05-01T00:00:00Z,2011,Yes
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,25692,52380,8764,850,6,Not Retired,60+,0.16731576937762505,3452,Visa,Credit,4995171731187347,07/2024,745,YES,1,11800,2009-06-01T00:00:00Z,2012,Yes
893,18,68,2002,2,Male,4485 Plum Lane,43.05,-74.34,17027,34716,18962,850,3,Not Retired,18-30,0.5462034796635558,873,Visa,Debit (Prepaid),4093550614245542,09/2021,874,YES,1,57,2020-01-01T00:00:00Z,2020,No
893,18,68,2002,2,Male,4485 Plum Lane,43.05,-74.34,17027,34716,18962,850,3,Not Retired,18-30,0.5462034796635558,1665,Mastercard,Debit,5369571154373540,04/2021,867,YES,2,10573,2020-02-01T00:00:00Z,2020,No
893,18,68,2002,2,Male,4485 Plum Lane,43.05,-74.34,17027,34716,18962,850,3,Not Retired,18-30,0.5462034796635558,1929,Visa,Debit,4039007832059779,04/2022,99,YES,1,17499,2020-02-01T00:00:00Z,2020,No
44,85,67,1934,12,Male,8651 Seventh Street,43.48,-124.16,16738,38194,1674,680,3,Retired,60+,0.04382887364507514,5862,Mastercard,Debit,5867037533677009,09/2020,272,YES,1,20015,2006-12-01T00:00:00Z,2006,Yes
44,85,67,1934,12,Male,8651 Seventh Street,43.48,-124.16,16738,38194,1674,680,3,Retired,60+,0.04382887364507514,2932,Mastercard,Debit,5336725167428422,10/2020,773,YES,2,9707,2007-05-01T00:00:00Z,2009,Yes
44,85,67,1934,12,Male,8651 Seventh Street,43.48,-124.16,16738,38194,1674,680,3,Retired,60+,0.04382887364507514,5748,Mastercard,Credit,5384043758789033,05/2022,151,YES,2,3400,1992-12-01T00:00:00Z,2007,Yes
661,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,21005,42831,59948,566,3,Not Retired,60+,1.3996404473395438,4401,Amex,Credit,346401453739759,07/2023,552,YES,1,5300,2013-08-01T00:00:00Z,2013,Yes
661,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,21005,42831,59948,566,3,Not Retired,60+,1.3996404473395438,5710,Mastercard,Debit,5742781603234912,03/2018,376,YES,2,22789,2015-11-01T00:00:00Z,2015,Yes
661,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,21005,42831,59948,566,3,Not Retired,60+,1.3996404473395438,1345,Mastercard,Debit,5468889618070155,03/2024,110,YES,2,13193,2014-02-01T00:00:00Z,2014,Yes
939,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,19945,34819,2971,696,2,Retired,60+,0.08532697665067923,3731,Discover,Credit,6329791307366566,09/2023,617,YES,1,1700,2005-07-01T00:00:00Z,2010,Yes
939,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,19945,34819,2971,696,2,Retired,60+,0.08532697665067923,2028,Visa,Credit,4139421068502757,12/2017,782,YES,1,9000,2001-03-01T00:00:00Z,2009,Yes
947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,16985,34637,12623,710,4,Not Retired,60+,0.3644368738632099,276,Mastercard,Debit (Prepaid),5337242427884909,07/2020,389,YES,2,79,2011-01-01T00:00:00Z,2011,Yes
947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,16985,34637,12623,710,4,Not Retired,60+,0.3644368738632099,5534,Mastercard,Debit (Prepaid),5909236244923272,01/2019,964,YES,1,87,2008-11-01T00:00:00Z,2008,Yes
947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,16985,34637,12623,710,4,Not Retired,60+,0.3644368738632099,2620,Visa,Debit,4812303101695566,11/2017,113,YES,2,11254,2009-04-01T00:00:00Z,2009,Yes
947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,16985,34637,12623,710,4,Not Retired,60+,0.3644368738632099,2552,Visa,Debit,4005670530527551,03/2023,434,NO,1,11344,2007-04-01T00:00:00Z,2007,Yes
1749,50,61,1969,7,Female,415 Elm Street,42.39,-83.05,8658,17657,21899,614,2,Not Retired,46-60,1.2402446621736425,75,Mastercard,Debit (Prepaid),5535901079667192,02/2020,480,NO,1,50,2005-01-01T00:00:00Z,2013,Yes
1749,50,61,1969,7,Female,415 Elm Street,42.39,-83.05,8658,17657,21899,614,2,Not Retired,46-60,1.2402446621736425,229,Mastercard,Debit,5793881452789121,06/2019,784,YES,2,1213,2010-01-01T00:00:00Z,2010,Yes
385,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,21679,30434,23883,740,7,Retired,60+,0.7847473220739962,3551,Mastercard,Debit,5399594843051418,08/2023,813,NO,1,29219,2012-06-01T00:00:00Z,2012,Yes
